Node id 	Page Rank
1659	0.000254041
2647	0.00025386
2159	0.000253839
2417	0.000253692
2144	0.00025365
1114	0.000253599
2670	0.000253425
2035	0.000253373
394	0.000253081
230	0.000253071
1872	0.000253013
1120	0.00025294
28	0.000252939
2610	0.000252833
792	0.000252828
2690	0.000252695
3062	0.000252483
2623	0.000252407
303	0.000252253
1720	0.000252184
604	0.000252164
3065	0.000252136
2556	0.000252033
3809	0.000252001
266	0.000251771
2501	0.00025168
3255	0.000251645
2056	0.000251618
2343	0.000251577
3085	0.000251525
1280	0.000251509
1468	0.000251216
1303	0.000251073
3981	0.000251063
934	0.00025101
3579	0.000251008
3465	0.000251008
3422	0.000250981
2420	0.000250899
2717	0.000250765
952	0.000250714
3471	0.000250584
3496	0.000250556
1060	0.000250537
1123	0.000250462
3509	0.000250361
1732	0.000250354
2896	0.000250278
927	0.0002501
4019	0.000250074
248	0.000249756
803	0.000249734
3535	0.000249589
3510	0.000249505
2165	0.000249331
1914	0.000249281
3275	0.000249003
3752	0.000248981
3264	0.000248959
2062	0.000248934
632	0.000248853
992	0.000248755
2145	0.000248709
650	0.000248696
1652	0.0002486
546	0.000248523
2603	0.000248483
906	0.000248395
548	0.000248385
2467	0.000248346
1198	0.000248106
1226	0.00024802
714	0.000248003
3438	0.000247975
3898	0.000247803
3325	0.000247696
1283	0.000247659
3786	0.000247551
2341	0.000247529
1694	0.00024752
577	0.000247519
3610	0.000247253
2711	0.000247187
897	0.000247147
148	0.000247104
845	0.000247041
2540	0.000246612
2261	0.000246605
3701	0.000246602
1379	0.000246556
2506	0.000246296
3046	0.00024616
3536	0.00024613
1647	0.000246052
3779	0.000245856
3079	0.000245729
1758	0.000245727
677	0.000245606
2264	0.000245566
948	0.00024555
3896	0.000245469
1632	0.000245456
2970	0.000245346
2101	0.000245319
1528	0.000245157
2889	0.000245094
4002	0.000244813
1425	0.000244642
889	0.000244533
1470	0.000244508
1539	0.000244264
368	0.000244133
2715	0.00024385
635	0.000243794
3435	0.000243719
1323	0.000243576
1925	0.000243406
2813	0.000243088
968	0.000243037
2484	0.000242885
127	0.000242768
3100	0.000242719
197	0.00024265
2739	0.000242648
3698	0.000242515
1209	0.000242479
2583	0.000242293
616	0.000242279
284	0.000242105
331	0.000241787
3920	0.000241696
597	0.000241642
3364	0.000241629
3862	0.000241628
1404	0.000241243
1131	0.000241168
982	0.000241042
3608	0.000241039
1841	0.000241018
1737	0.000240906
2077	0.000240895
3638	0.000240797
3384	0.00024076
2438	0.000240749
2929	0.000240726
1785	0.000240713
3040	0.00024058
2644	0.000240506
2329	0.000240491
1744	0.000240449
281	0.000240414
3943	0.000240358
1686	0.000239953
1171	0.000239947
1541	0.000239867
254	0.000239834
2751	0.000239655
359	0.000239624
2237	0.000239581
1803	0.000239518
2874	0.000239411
3967	0.000239408
3707	0.000239259
2703	0.000239194
3917	0.000239148
625	0.000239102
669	0.000238882
1001	0.000238877
3739	0.000238838
3497	0.000238668
3642	0.0002386
2628	0.000238558
2396	0.000238531
838	0.000238321
999	0.000238223
481	0.000238159
3667	0.000238097
3341	0.000238072
1137	0.000238041
2764	0.000237795
582	0.000237673
409	0.00023764
2459	0.000237546
936	0.000237518
3912	0.000237498
1215	0.000237432
1064	0.000237369
420	0.000237358
3975	0.000237262
1553	0.000236926
3708	0.000236919
1229	0.000236849
1765	0.000236777
1135	0.000236665
2046	0.000236602
1911	0.000236555
1767	0.000236515
482	0.000236437
1953	0.000236434
1232	0.000236384
532	0.000236245
133	0.000236231
776	0.000236208
729	0.000236192
3047	0.000236176
1	0.000235972
3476	0.000235955
589	0.000235824
1740	0.000235648
4	0.000235529
181	0.000235529
275	0.000235529
1246	0.00023545
1165	0.000235172
1011	0.000235111
3259	0.000234958
3866	0.000234887
1568	0.000234632
278	0.000234601
473	0.000234564
938	0.000234562
2304	0.000234545
683	0.000234415
2653	0.000234398
793	0.000234349
3458	0.000234249
3010	0.000234209
2783	0.000233994
1183	0.000233946
1891	0.00023369
2843	0.000233667
2009	0.000233432
2315	0.000233354
2823	0.000233296
3950	0.00023329
8	0.000233254
91	0.000233254
259	0.000233254
1415	0.000233245
396	0.000233064
2027	0.000233014
1375	0.000232995
2770	0.000232659
736	0.00023261
1446	0.000232491
1671	0.000232477
3564	0.00023246
225	0.000232433
3081	0.000232342
2631	0.00023215
3309	0.000231894
1614	0.000231649
398	0.000231632
1538	0.000231575
1182	0.000231461
3578	0.000231441
3491	0.000231311
1706	0.000231201
2756	0.000231154
2478	0.000231101
2672	0.000231029
1421	0.000230956
3573	0.000230921
3645	0.000230899
3613	0.000230795
3649	0.000230795
3695	0.000230795
3883	0.000230795
3562	0.000230795
3479	0.000230795
1402	0.000230679
487	0.000230612
1188	0.000230461
2160	0.000230424
768	0.000230381
1098	0.000230325
2445	0.000230308
3696	0.000230221
981	0.00023019
3212	0.000230099
130	0.000230079
1677	0.000230029
1207	0.000229948
3623	0.000229811
1615	0.000229673
3988	0.000229511
187	0.000229468
1644	0.000229442
684	0.000229123
1859	0.000228865
2832	0.000228824
2959	0.000228799
3474	0.000228754
2784	0.000228717
2345	0.00022868
3303	0.000228669
3313	0.00022855
1653	0.000228348
1782	0.000228325
3316	0.000228234
3655	0.000228199
701	0.000228153
915	0.000228119
2098	0.000228069
789	0.000227987
3670	0.000227866
645	0.000227849
24	0.000227807
2972	0.000227566
510	0.00022745
3972	0.00022734
3881	0.000227251
712	0.000227235
3656	0.000226999
330	0.000226959
720	0.000226952
2226	0.00022695
3221	0.000226895
1878	0.000226892
3382	0.000226798
2225	0.000226768
758	0.000226572
1863	0.000226547
2840	0.000226522
3018	0.000226449
1812	0.000226342
2120	0.000226279
3	0.000226243
1108	0.000226225
1274	0.000226217
2418	0.000226186
3863	0.000226101
1357	0.000226057
3231	0.00022603
2829	0.000226025
1170	0.000225861
3446	0.000225813
3176	0.000225752
3257	0.000225744
1514	0.000225547
3964	0.000225535
3124	0.000225361
2579	0.000225285
902	0.000225274
89	0.000225239
319	0.000225239
257	0.000225236
1897	0.000225197
1512	0.000225169
1904	0.00022507
59	0.000225049
1408	0.000224953
2497	0.000224945
1074	0.000224939
1667	0.000224926
3493	0.000224568
3203	0.000224439
2681	0.000224426
3105	0.00022434
1299	0.000224336
807	0.000224211
3675	0.000224181
614	0.000224177
3595	0.000224093
3567	0.000223793
1309	0.000223792
1056	0.000223754
3874	0.000223746
867	0.000223655
2474	0.000223556
3036	0.000223451
2060	0.000223426
1433	0.000223426
1790	0.000223414
3498	0.000223397
2983	0.000223341
3527	0.000223175
835	0.000223143
4018	0.000223059
3200	0.000222837
769	0.000222811
1429	0.000222742
1543	0.000222695
1047	0.000222689
3847	0.000222287
2713	0.000222283
354	0.000222253
2633	0.000221963
1428	0.000221942
3591	0.000221827
2146	0.000221694
471	0.000221676
1225	0.00022152
2259	0.000221267
984	0.000221237
1319	0.000221214
1588	0.000221142
782	0.000221129
2861	0.000221074
3852	0.000220962
1847	0.000220653
2192	0.000220544
3720	0.000220511
711	0.00022049
2306	0.000220468
2892	0.000220286
3285	0.000220279
2477	0.000220229
2844	0.000220174
134	0.0002201
1313	0.00022007
1315	0.0002199
2552	0.000219889
457	0.000219826
3141	0.000219795
1212	0.000219779
1796	0.000219482
2570	0.000219423
560	0.000219422
173	0.000219376
3550	0.000219284
516	0.000219195
748	0.00021913
361	0.000219017
1130	0.000218896
1582	0.000218827
932	0.000218689
1040	0.000218678
755	0.000218598
647	0.000218583
140	0.000218439
595	0.000218336
1281	0.000218332
469	0.000218275
3903	0.000218213
1279	0.000218209
2627	0.000218143
2835	0.000218017
251	0.000218015
3697	0.000217923
1142	0.000217818
1535	0.000217755
3415	0.000217738
3602	0.000217689
1317	0.000217682
1437	0.000217516
1324	0.0002175
3481	0.000217447
3523	0.000217447
3014	0.000217363
1889	0.000217303
1382	0.000217201
3516	0.000217188
2563	0.000216992
3314	0.000216855
350	0.000216523
2585	0.000216212
1571	0.000215982
795	0.000215961
3394	0.000215873
3283	0.000215849
1626	0.00021565
2489	0.000215626
2494	0.000215509
3178	0.000215328
212	0.000215314
3423	0.000215031
2011	0.000215008
1957	0.000214947
2023	0.000214872
2879	0.00021486
2768	0.000214852
1106	0.000214848
1722	0.000214789
2499	0.00021467
3008	0.000214567
1493	0.000214522
195	0.000214214
218	0.000214214
273	0.000214214
306	0.000214214
328	0.000214214
78	0.000214214
1028	0.00021419
3989	0.000214088
2618	0.00021397
276	0.000213897
2978	0.000213803
2708	0.000213792
437	0.00021354
57	0.000213468
1976	0.000213356
1921	0.000213323
2887	0.000213255
1314	0.000213193
1144	0.000212996
30	0.000212841
3273	0.000212806
1444	0.000212598
1727	0.000212584
518	0.000212529
3279	0.000212514
3470	0.000212172
58	0.00021209
2854	0.000212065
1988	0.000212002
68	0.000211995
1453	0.000211923
1245	0.000211888
2286	0.000211826
3823	0.000211735
2775	0.000211688
3819	0.000211658
863	0.000211332
876	0.000211332
519	0.000211252
772	0.000211167
3802	0.000211142
2367	0.000211116
3657	0.000211092
2406	0.000210957
1351	0.000210798
1931	0.000210753
458	0.000210657
1763	0.000210511
539	0.000210367
665	0.000210357
2297	0.00021027
2157	0.000210244
1410	0.000209985
3892	0.000209958
1811	0.000209824
1877	0.000209705
870	0.0002097
123	0.00020958
1500	0.000209525
511	0.00020951
3080	0.000209279
3592	0.000209203
132	0.000209049
2532	0.00020894
2097	0.00020876
881	0.000208756
3377	0.000208706
3459	0.000208578
2280	0.000208404
489	0.000208372
3148	0.00020832
2924	0.000208315
3238	0.000208239
3532	0.000208084
564	0.000207984
3301	0.000207966
1138	0.000207829
1648	0.000207793
777	0.000207788
964	0.000207499
809	0.00020741
2962	0.000207345
1858	0.000207341
3439	0.000207288
3524	0.000207075
2089	0.000206998
898	0.000206978
512	0.000206936
603	0.000206887
1994	0.000206874
1672	0.000206807
4013	0.000206697
2636	0.000206463
1936	0.000206368
2745	0.000206224
3646	0.000206163
1328	0.00020614
1393	0.00020609
783	0.000206031
2574	0.000205963
2812	0.000205933
2462	0.0002059
3211	0.000205878
3685	0.000205872
988	0.000205849
2243	0.000205843
445	0.000205834
3472	0.000205834
3462	0.00020583
1724	0.000205742
1513	0.000205662
1743	0.000205587
620	0.000205522
605	0.000205423
3985	0.000205356
1903	0.000205124
3166	0.000205121
2660	0.000205043
1873	0.000204974
2213	0.000204831
2663	0.000204797
1287	0.00020479
1300	0.000204786
977	0.000204779
159	0.000204408
3400	0.00020436
3618	0.000204333
3993	0.000204252
1595	0.000204238
857	0.000204133
2210	0.000203838
3016	0.000203766
415	0.000203748
1177	0.000203713
364	0.000203712
3735	0.000203693
2795	0.000203642
2385	0.000203513
1450	0.000203369
779	0.000203215
1695	0.000203098
2982	0.000203042
1167	0.000202837
337	0.000202832
1772	0.000202654
5	0.000202418
3845	0.000202137
1606	0.000202114
983	0.000202113
3783	0.000202061
1340	0.000202041
554	0.000201953
3561	0.000201737
2	0.00020144
421	0.000201299
3213	0.000201202
2639	0.000201194
488	0.000201152
3760	0.000201062
594	0.000200907
958	0.000200869
1072	0.000200763
3066	0.000200697
1457	0.000199777
2473	0.000199749
1436	0.000199625
108	0.000199585
1127	0.000199549
2346	0.00019953
623	0.000199158
345	0.000199046
3894	0.000199007
2465	0.000198615
3726	0.000198552
664	0.000198406
55	0.000198352
1190	0.000198349
1310	0.000198339
3160	0.000198228
357	0.000198187
2658	0.000198137
2429	0.000198098
3225	0.000198085
2215	0.000198053
3485	0.000197823
543	0.000197607
1649	0.000197567
3304	0.000197494
871	0.000197438
3785	0.000197349
1012	0.00019732
3053	0.000197207
2318	0.000197069
872	0.000197039
874	0.000197039
962	0.000196958
3789	0.000196824
753	0.000196762
1025	0.000196702
666	0.000196645
2626	0.000196629
741	0.000196493
2366	0.000196359
3541	0.000196283
3454	0.000196209
1754	0.000195913
3620	0.000195872
685	0.000195797
2207	0.000195762
2242	0.000195659
971	0.000195571
1981	0.000195509
3420	0.000195301
39	0.000195295
3580	0.000195289
3023	0.000195082
1848	0.000194909
3792	0.000194816
1682	0.000194508
3682	0.000194447
1035	0.000194347
551	0.000194322
2337	0.000194308
1550	0.000194308
424	0.00019426
2587	0.000194213
3627	0.000194176
706	0.000194066
878	0.000194006
1726	0.000193909
3581	0.00019389
709	0.000193888
3855	0.00019388
2702	0.000193797
3872	0.000193685
1306	0.00019358
2846	0.000193435
2591	0.000193295
2085	0.000193192
150	0.000192959
1054	0.000192822
1419	0.000192746
258	0.000192666
3815	0.00019262
1201	0.000192576
601	0.000192548
3979	0.000192491
3129	0.000191987
29	0.000191977
3123	0.000191919
450	0.000191882
2179	0.000191611
3234	0.000191588
2197	0.000191564
2693	0.000191471
243	0.000191337
84	0.00019117
1497	0.000191146
1958	0.000191138
3251	0.000190951
2405	0.0001909
3041	0.000190876
2686	0.000190865
2198	0.000190681
2425	0.00019064
2222	0.000190518
2803	0.000190461
3431	0.000190391
2577	0.000190359
3594	0.000190268
2392	0.000190245
584	0.00019022
1392	0.000190153
418	0.00019015
1174	0.000190096
3135	0.000190014
2622	0.000189997
3260	0.000189894
3639	0.000189719
3919	0.000189719
2164	0.000189614
861	0.000189611
3379	0.00018959
2416	0.000189407
742	0.000189343
2296	0.000189305
1968	0.000189294
1681	0.000189264
3319	0.000189193
3741	0.000189121
3533	0.000189098
4016	0.000189059
4025	0.000189059
3990	0.000189059
4007	0.000189059
2152	0.000189017
178	0.000188975
3644	0.000188955
103	0.000188845
3531	0.0001888
1781	0.000188768
3517	0.000188615
2535	0.000188601
3482	0.000188563
1499	0.000188449
1747	0.000188318
3563	0.000188317
2870	0.000188284
2554	0.000188144
3780	0.000188143
3483	0.000188102
1187	0.000187946
1719	0.00018789
611	0.000187781
2650	0.00018775
3228	0.000187745
3223	0.000187593
3663	0.000187545
1578	0.000187536
1629	0.000187376
1228	0.000187352
196	0.000187205
2401	0.000186963
2285	0.000186895
3215	0.000186807
451	0.000186775
1999	0.000186585
2934	0.00018655
3773	0.000186486
3399	0.000186381
2819	0.000186253
1015	0.000186106
3186	0.000186103
3895	0.00018603
3937	0.000186025
1990	0.000185938
2214	0.000185913
3487	0.000185821
598	0.000185611
1115	0.000185577
1356	0.000185544
2260	0.000185507
1660	0.000185438
1139	0.000185354
1285	0.000185224
486	0.000185179
3450	0.000185166
2684	0.000185081
778	0.000185062
2845	0.00018503
1296	0.000184965
1815	0.000184946
3278	0.000184921
2000	0.000184763
3683	0.000184722
3139	0.000184657
1674	0.000184643
274	0.000184521
219	0.000184421
3547	0.000184401
36	0.000184357
1112	0.000184276
1585	0.00018423
3337	0.000184137
1679	0.000184097
879	0.000183999
1219	0.000183909
2547	0.000183862
1850	0.000183791
1638	0.000183738
1406	0.000183688
2391	0.00018362
1197	0.00018353
1311	0.00018347
3913	0.000183458
85	0.000183455
2407	0.000183382
3976	0.000183334
2349	0.000183032
1325	0.000183027
3032	0.000183025
1561	0.000182981
1121	0.000182973
1818	0.000182918
3715	0.000182861
989	0.000182828
1531	0.000182828
2614	0.000182818
3075	0.000182707
3932	0.000182663
3857	0.000182631
2848	0.00018261
2003	0.000182582
1542	0.000182479
2486	0.000182456
2851	0.000182386
93	0.000182253
474	0.000182209
895	0.000182129
1460	0.000182035
707	0.00018192
105	0.000181863
2170	0.0001818
399	0.000181799
441	0.000181799
501	0.000181799
1738	0.000181774
737	0.000181638
2797	0.000181565
969	0.000181475
1635	0.000181442
3057	0.000181211
730	0.000181073
1989	0.00018086
2699	0.000180834
3778	0.000180795
246	0.000180477
1363	0.000180332
1851	0.000180152
2807	0.000180103
2953	0.000180068
3762	0.000179912
3218	0.000179798
3354	0.000179798
3122	0.000179798
1508	0.000179773
66	0.00017972
2209	0.000179639
1043	0.000179565
1464	0.000179556
1336	0.000179233
2390	0.000179233
2293	0.000179128
949	0.000179017
1062	0.000178936
1092	0.0001789
831	0.000178761
763	0.000178645
2353	0.000178629
2984	0.000178553
2977	0.000178452
2155	0.000178357
2652	0.000178281
1963	0.000178195
3818	0.000178179
3013	0.000178047
1698	0.000177948
1424	0.000177937
612	0.000177902
95	0.000177732
1068	0.000177688
3769	0.000177546
403	0.000177499
2637	0.000177443
633	0.00017743
1676	0.000177277
3647	0.000177214
6	0.000177205
147	0.000177205
3999	0.000177204
495	0.000177196
1350	0.000177185
1438	0.000176861
462	0.00017685
176	0.000176833
1316	0.00017679
75	0.000176679
2868	0.000176487
2667	0.000176461
2058	0.000176438
1195	0.000176268
3929	0.000176263
888	0.000176204
2075	0.00017613
509	0.000176061
2907	0.000176004
1000	0.000175992
3300	0.000175966
1625	0.000175947
2731	0.000175946
2997	0.000175937
2933	0.000175596
3664	0.000175476
2421	0.000175365
2762	0.000175235
2217	0.000174914
1566	0.000174873
2525	0.000174864
2076	0.000174851
2314	0.000174784
1633	0.000174658
3905	0.000174546
3539	0.000174515
2732	0.000174477
2930	0.000174477
3131	0.000174477
3180	0.000174477
3181	0.000174477
352	0.000174398
290	0.000174394
3703	0.000174369
3236	0.000174366
1734	0.000174236
2789	0.00017422
100	0.000174115
2979	0.000173897
1485	0.000173845
1774	0.000173843
3138	0.000173788
1030	0.000173695
3630	0.000173547
2701	0.000173352
2181	0.000173336
3237	0.000173286
3007	0.000173263
3585	0.000173202
2025	0.000173049
314	0.000173036
909	0.000172975
87	0.000172972
372	0.00017283
3452	0.000172806
1779	0.000172778
3250	0.000172721
2518	0.000172665
1846	0.000172462
296	0.000172444
263	0.000172444
3658	0.000172399
121	0.000172364
494	0.000172336
1033	0.000172299
1650	0.000172214
1308	0.000172185
873	0.000172103
887	0.000172103
2029	0.000172071
3814	0.000171826
1503	0.000171799
3551	0.000171771
3103	0.000171729
1213	0.000171631
192	0.000171628
2850	0.000171561
2918	0.000171538
3622	0.000171458
3028	0.000171299
3402	0.000171245
131	0.000171215
1728	0.000171181
3484	0.000171094
626	0.000171037
309	0.00017101
135	0.00017101
1906	0.000170936
2696	0.000170724
576	0.000170659
2830	0.000170653
3209	0.000170649
3556	0.000170483
2534	0.000170226
588	0.000170196
558	0.000170183
1451	0.00017016
2479	0.00017011
333	0.000169911
2248	0.000169888
3840	0.000169846
682	0.000169814
2825	0.000169802
3356	0.00016978
3329	0.000169762
4003	0.000169701
622	0.000169428
2761	0.000169426
1884	0.000169393
2320	0.000169353
765	0.000169336
1081	0.000169332
425	0.000169263
722	0.000168843
536	0.000168699
2502	0.000168689
3996	0.000168398
162	0.000168367
919	0.00016834
2673	0.000168248
2330	0.000168206
976	0.000168101
2444	0.000168071
3763	0.000167931
2677	0.000167603
2938	0.000167589
167	0.000167575
3923	0.000167417
2082	0.000167403
2964	0.000167193
2221	0.000167147
939	0.000167056
794	0.000167054
362	0.000166975
2609	0.000166942
168	0.000166884
1907	0.000166819
2281	0.000166755
2487	0.000166755
3241	0.000166741
2858	0.000166684
2301	0.000166681
951	0.000166674
2735	0.000166554
3775	0.000166546
3276	0.000166315
3307	0.000166194
3171	0.00016616
2759	0.000166092
3566	0.000166078
1440	0.00016589
959	0.000165883
1218	0.000165878
2426	0.000165867
1095	0.000165738
3170	0.000165711
1723	0.000165698
886	0.000165689
3383	0.000165543
3888	0.000165541
416	0.00016546
994	0.000165359
156	0.00016522
693	0.000165212
1321	0.000165165
3503	0.000165146
1801	0.000165027
1944	0.000164773
3262	0.000164693
2450	0.000164602
3530	0.000164577
1773	0.000164494
3193	0.000164453
3598	0.000164389
3574	0.000164322
2809	0.000164301
1045	0.000164294
2557	0.000164275
2110	0.000164239
2455	0.000164191
2733	0.000164137
1412	0.000164083
22	0.000164041
1537	0.000163865
844	0.00016381
2779	0.000163773
2856	0.000163632
3659	0.000163507
2581	0.000163429
3766	0.000163254
3374	0.000163253
3173	0.000163105
3306	0.000162986
3222	0.000162799
2886	0.000162737
1704	0.000162657
2137	0.00016256
746	0.000162533
2799	0.000162449
3328	0.000161913
2379	0.000161912
407	0.000161772
3621	0.000161727
3716	0.000161623
1832	0.000161384
1389	0.000161373
393	0.000161366
3641	0.000161327
991	0.000161313
1398	0.000161269
3380	0.000161243
882	0.000161163
1992	0.000161146
798	0.000161074
837	0.000160981
1293	0.0001607
3502	0.000160668
65	0.000160628
2403	0.000160544
799	0.000160514
2239	0.000160375
3392	0.000160273
1885	0.000160225
1247	0.000160184
45	0.000160146
222	0.000160055
2606	0.000160025
816	0.000159969
1202	0.000159948
3155	0.00015991
1965	0.000159891
470	0.000159886
955	0.000159751
1368	0.000159751
2831	0.000159737
1478	0.000159653
2859	0.000159642
3889	0.000159617
2737	0.000159604
2566	0.000159568
850	0.000159485
426	0.000159469
2771	0.000159421
1808	0.000159417
3128	0.000159357
2415	0.000159352
3515	0.000159343
3583	0.000159336
866	0.000159255
2055	0.000159092
1180	0.000159053
2136	0.000158892
1294	0.000158858
2435	0.000158638
508	0.000158615
260	0.000158609
2612	0.000158406
1223	0.000158258
1441	0.000158136
3390	0.000158077
933	0.00015806
73	0.000158041
1870	0.000158021
1564	0.000157968
1875	0.000157881
1860	0.000157732
565	0.000157644
1526	0.000157632
3393	0.000157468
979	0.000157408
3289	0.000157351
1169	0.000157313
3512	0.000157279
1922	0.00015704
3311	0.000157011
3504	0.000156867
843	0.000156724
3784	0.000156657
1400	0.000156368
2818	0.000156262
702	0.000156171
2529	0.000156104
2523	0.0001561
3421	0.000156074
413	0.00015597
3061	0.000155788
3127	0.000155765
3055	0.000155765
3074	0.000155765
2774	0.000155765
3199	0.000155554
2057	0.000155414
3189	0.000155363
341	0.000155287
193	0.000155248
2902	0.000155226
3372	0.000155226
2697	0.000155222
2656	0.000155222
970	0.000155217
2513	0.000155212
505	0.000155185
2987	0.000154966
762	0.000154826
3626	0.000154826
2387	0.000154767
3039	0.000154761
139	0.000154619
689	0.0001546
2726	0.000154557
858	0.000154487
2700	0.000154394
716	0.000154351
3723	0.000154351
1519	0.000154344
49	0.000154311
2822	0.000154176
1788	0.000154094
725	0.000153912
1088	0.000153842
217	0.000153747
956	0.000153693
3944	0.000153674
1044	0.000153639
1784	0.000153618
1418	0.000153576
767	0.000153567
1572	0.000153565
2287	0.000153463
79	0.000153451
1843	0.000153301
110	0.00015329
264	0.00015329
50	0.000153244
1141	0.000153072
2272	0.000153033
3812	0.000152984
2935	0.000152972
3359	0.000152762
2503	0.000152743
3312	0.000152639
1186	0.000152617
3294	0.000152615
3083	0.00015257
151	0.00015254
836	0.000152426
628	0.000152382
3880	0.000152343
3668	0.000152206
2820	0.000152168
2119	0.000152155
3404	0.000152121
2923	0.000151985
590	0.000151882
102	0.000151791
3167	0.000151782
3012	0.000151599
1161	0.000151574
2682	0.000151564
3751	0.000151491
2687	0.000151433
2439	0.000151329
3901	0.000151221
3205	0.000150897
575	0.000150524
2705	0.000150524
2402	0.000150504
3430	0.000150407
3243	0.00015033
3373	0.000150322
786	0.000150321
3361	0.000150036
86	0.000150013
634	0.00014999
1956	0.000149785
165	0.00014965
2480	0.000149579
2277	0.000149475
813	0.00014946
3063	0.00014944
3340	0.000149373
631	0.000149231
446	0.000149181
3614	0.000149112
723	0.000148925
3405	0.000148618
1407	0.000148493
922	0.000148456
4037	0.000148313
3878	0.000148149
3767	0.000148075
1381	0.00014802
2947	0.000147906
4011	0.000147688
3009	0.000147598
1458	0.000147498
811	0.00014745
318	0.000147402
2357	0.000147373
3110	0.000147348
245	0.000147189
2114	0.000147069
3043	0.000146951
2490	0.000146841
3770	0.000146772
32	0.000146762
3669	0.000146734
3813	0.000146734
3864	0.000146734
3911	0.000146734
3700	0.000146734
3817	0.000146625
2034	0.000146609
3513	0.000146583
2536	0.000146533
3963	0.000146524
1745	0.000146516
3286	0.000146324
1890	0.000146319
96	0.0001463
3727	0.000146281
1016	0.000146084
1403	0.000146084
1365	0.000146071
1978	0.000145905
3410	0.000145778
3042	0.000145752
2908	0.000145677
268	0.000145545
751	0.000145483
3144	0.000145481
298	0.000145437
3745	0.000145434
2981	0.000145427
3068	0.00014541
1852	0.000145401
3749	0.00014537
1641	0.000145307
3157	0.000145147
574	0.000145084
410	0.000145083
1829	0.000145036
1524	0.000144998
3771	0.000144829
3671	0.000144827
3245	0.000144776
3069	0.000144772
2957	0.000144627
146	0.000144574
1678	0.000144483
973	0.00014448
3050	0.000144287
1111	0.000143871
453	0.00014374
381	0.000143695
2113	0.000143692
2562	0.000143652
2389	0.000143593
676	0.000143374
1987	0.000143024
3654	0.000142987
1278	0.000142925
3806	0.000142894
3777	0.000142769
2162	0.000142598
1240	0.000142543
1544	0.000142505
477	0.000142486
2967	0.000142413
2238	0.000142333
961	0.000142324
2193	0.000142263
1266	0.000142215
3904	0.000142169
64	0.000142044
189	0.000142044
3244	0.000142034
3409	0.000141899
1764	0.000141892
3871	0.000141828
1234	0.000141806
3652	0.000141764
1055	0.000141694
476	0.000141629
3242	0.000141588
3048	0.000141539
3208	0.000141503
38	0.00014145
69	0.000141408
3832	0.000141392
2926	0.000141187
2092	0.000141138
295	0.000141085
3343	0.000141082
2274	0.000141062
3216	0.000140966
1532	0.000140882
1575	0.000140803
3507	0.000140786
825	0.000140749
1592	0.000140733
2050	0.000140591
3736	0.00014058
1241	0.000140545
3447	0.000140402
1077	0.000140356
498	0.000140167
2515	0.000140081
83	0.000140022
237	0.000140022
51	0.000140022
940	0.000139962
2449	0.000139952
1739	0.000139849
2965	0.000139786
2948	0.000139756
2443	0.000139752
1756	0.000139724
2036	0.00013965
3848	0.000139459
3961	0.000139293
2355	0.000139093
826	0.000139091
3326	0.000139032
380	0.000139014
2883	0.000139001
1489	0.00013876
1089	0.000138606
1178	0.000138528
3109	0.000138469
1928	0.000138416
791	0.000138392
3126	0.000138221
3322	0.000138221
3371	0.000138169
3631	0.000138134
3788	0.000138057
3095	0.00013793
2362	0.000137905
3548	0.000137892
1434	0.000137871
3796	0.000137602
3522	0.000137242
639	0.000137115
568	0.000137078
1384	0.000136957
931	0.000136663
3246	0.000136545
2094	0.00013626
1286	0.000136177
3194	0.000136079
2968	0.00013606
1749	0.000136024
2141	0.000135959
44	0.000135919
269	0.000135667
375	0.000135571
528	0.000135496
10	0.00013548
3940	0.000135085
905	0.000134878
2837	0.000134876
1517	0.000134865
864	0.000134831
1822	0.000134826
3958	0.000134772
3425	0.000134707
2245	0.000134622
3441	0.000134622
796	0.00013457
54	0.000134566
2519	0.00013452
3093	0.000134507
3229	0.000134496
2456	0.000134408
2954	0.000134376
1896	0.000134314
2891	0.000134239
2760	0.000133915
733	0.000133765
2041	0.000133631
965	0.000133597
16	0.000133553
3543	0.000133537
1251	0.000133499
2360	0.000133279
3163	0.000133267
1249	0.000133232
3520	0.000132993
3876	0.00013291
3607	0.000132854
2805	0.000132849
344	0.000132732
2817	0.000132635
3147	0.000132635
2776	0.000132632
2571	0.00013262
522	0.000132599
2070	0.000132497
894	0.000132399
4005	0.000132328
2707	0.000132326
2888	0.000132317
740	0.000132287
2791	0.000132133
2147	0.000132101
1780	0.000131665
46	0.000131641
1481	0.00013159
3916	0.000131541
1090	0.000131159
1518	0.000131118
3772	0.000131091
569	0.000130832
759	0.000130805
2373	0.000130416
2834	0.00013041
427	0.000130066
3827	0.000129923
3908	0.000129921
3192	0.00012992
756	0.000129794
3666	0.000129765
1840	0.00012972
1869	0.000129711
3742	0.000129661
1385	0.00012966
521	0.000129642
2995	0.000129511
490	0.000129388
174	0.000129307
3899	0.00012918
3156	0.000129172
2727	0.000129089
3632	0.00012861
3665	0.000128581
3445	0.0001285
1265	0.000128428
1387	0.000128324
3338	0.00012805
3427	0.00012805
646	0.000128035
179	0.000128018
1050	0.000127991
351	0.000127962
2432	0.000127932
3787	0.000127869
1562	0.000127864
1150	0.00012782
2744	0.000127754
106	0.000127717
2017	0.000127688
3249	0.000127646
1005	0.000127593
1658	0.000127549
1193	0.000127445
